Study_ID,level,Scientific_name,Common_name,Breeding_system,N_offspring_sampled,EPY_percent,N_broods_sampled,EPP_percent,Lat,Long,nest_box,marker_type,year_of_study_START,year_of_study_END,study_duration,breeding_start,breeding_end,yearly_data,No,Scientific_name_amended,Jetz_name,Clements_name,BIRDBASE_clements_names,fam_sys_known,fam_sys_inferred,breedsys_known,breedsys_inferred,breedsys_cat,breedsys_cat1,breedsys_cat2,Female.MinMass,Female.MaxMass,,Male.MinMass,Male.MaxMass,Average.Mass,Social_1,Social_2,Social_3,Social_4,Social_5,Social_6,Mono,Poly,mono_poly_model,BS_Birdbase,Coop,Nest_type,CS_min,CS_max,cooperative_breeding,max_pa,match_source,MG_comments,Sexual selection,Data certainty,Sex-role_reversal,Territoriality,Migration,Lat_round,Long_round,population_id,breeding_system_cat,nest_type_model,breeding_system_3cat,breeding_system_model,marker_type_model,study_duration_num,nest_box_model,population_id_source,n_mixed_broods,n_non_mixed_broods,n_EPY_offspring,n_WPY_offspring,parental_care_model,parental_care_binary
21Lessard2014,total,Tachycineta_bicolor,tree_swallow,monogamy,3438,49,587,84,45,-74,yes,microsatellite,2007,2010,4,April,June,yes,167,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,NA,NA,,20,21,20.875,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,0,CV,2,8,NA,NA,NA,NA,2,4,0,Non-territorial,Strong,45,-74,Tachycineta_bicolor_45_-74,monogamy,cavity,monogamy,monogamy,microsatellite,4,yes,species_coordinates,493,94,1685,1753,biparental,biparental
375Bitton2007,total,Tachycineta_bicolor,tree_swallow,monogamy,216,35.2,40,85,53,-123,yes,microsatellite,2004,2004,1,April,June,single-year study,167,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,NA,NA,,20,21,20.875,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,0,CV,2,8,NA,NA,NA,NA,2,4,0,Non-territorial,Strong,53,-123,Tachycineta_bicolor_53_-123,monogamy,cavity,monogamy,monogamy,microsatellite,1,yes,species_coordinates,34,6,76,140,biparental,biparental
311Stapleton2007,total,Tachycineta_bicolor,tree_swallow,monogamy,502,47.2,99,82.8,44.57,-76.32,yes,microsatellite,1997,2003,7,April,June,no,167,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,NA,NA,,20,21,20.875,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,0,CV,2,8,NA,NA,NA,NA,2,4,0,Non-territorial,Strong,44.57,-76.32,Tachycineta_bicolor_44.57_-76.32,monogamy,cavity,monogamy,monogamy,microsatellite,7,yes,species_coordinates,82,17,237,265,biparental,biparental
432Taylor2008,total,Petroica_australis,New_Zealand_robin,monogamy,NA,NA,54,1.9,-45,168,no,microsatellite,2001,2005,5,NA,NA,yes,291,Petroica_australis,Petroica_australis,Petroica_longipes,Petroica_longipes,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,25.9,31.5,,26.7,35,29.775,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,CP,1,3,NA,NA,NA,NA,0,4,0,Territorial,Weak,-45,168,Petroica_australis_-45_168,monogamy,open,monogamy,monogamy,microsatellite,5,no,species_coordinates,1,53,NA,NA,biparental,biparental
485Gregory2018,total,Tympanuchus_cupido,greater_prairie-chicken,lekking,230,25.2,28,17.8,NA,NA,no,microsatellite,2007,2010,4,March,April,NA,281,Tympanuchus_cupido,Tympanuchus_cupido,Tympanuchus_cupido,Tympanuchus_cupido,no_fam,no_fam,Female only,Female only,uniparental,uniparental,uniparental,709,885,,760,1135,872.25,0,1,0,0,0,1,NA,Poly,polygamy,Poly,0,SC,5,17,NA,NA,NA,NA,4,4,0,Non-territorial,Weak,NA,NA,Tympanuchus_cupido_485Gregory2018,polygamy,ground,polygamy,polygamy,microsatellite,4,no,species_study_id_missing_coordinates,5,23,58,172,uniparental,uniparental
486Turjeman2021,total,Coloeus_monedula,Eurasian_jackdaw,monogamy,28,NA,13,15.4,31.6597,34.8797,yes,microsatellite,2012,2015,4,NA,NA,NA,348,Corvus_monedula,Corvus_monedula,Coloeus_monedula,Coloeus_monedula,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,200.5,1,1,0,0,0,0,Mono,NA,monogamy,Mono,0,CV,3,7,no,0,Scientific_name_amended,NA,0,4,0,Non-territorial,Weak,31.66,34.88,Coloeus_monedula_31.66_34.88,monogamy,cavity,monogamy,monogamy,microsatellite,4,yes,species_coordinates,2,11,NA,NA,biparental,biparental
487Chamberlain2025,total,Molothrus_ater,Brown-headed_cowbird,no social bond,7,NA,NA,NA,40.1983,-87.725,no,microsatellite,2022,2024,3,April,July,NA,252,Molothrus_ater,Molothrus_ater,Molothrus_ater,Molothrus_ater,family,family,Brood parasite,Brood parasite,broodparasite,broodparasite,NA,30.5,42.3,,40.2,58,42.75,0,0,0,0,0,0,NA,NA,NA,NA,0,NO,4,5,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,40.2,-87.72,Molothrus_ater_40.2_-87.72,polygamy,ground,polygamy,polygamy,microsatellite,3,no,species_coordinates,NA,NA,NA,NA,brood_parasite,NA
489Barber2025,total,Sturnus_vulgaris,European_starling,monogamy,221,23,62,NA,44.6167,-63.5667,yes,microsatellite,2007,2011,5,April,July,yes,341,Sturnus_vulgaris,Sturnus_vulgaris,Sturnus_vulgaris,Sturnus_vulgaris,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,62.2,97,,66,106,81.03333333,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,3,CV,4,7,no,1.1,Clements_name,NA,2,4,0,Non-territorial,Weak,44.62,-63.57,Sturnus_vulgaris_44.62_-63.57,monogamy,cavity,monogamy,monogamy,microsatellite,5,yes,species_coordinates,NA,NA,51,170,biparental,biparental
490Schilicht2023,total,Cyanistes_caeruleus,blue_tit,monogamy,13872,11.7,1583,44.6,48.1406,10.8914,yes,microsatellite,2007,2020,14,March,June,no,349,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,48.14,10.89,Cyanistes_caeruleus_48.14_10.89,monogamy,cavity,monogamy,monogamy,microsatellite,14,yes,species_coordinates,706,877,1623,12249,biparental,biparental
491Raj2020,total,Acrocephalus_sechellensis,Seychelles_warbler,cooperative breeder,848,42,NA,NA,-4.3333,55.6667,no,microsatellite,1997,2014,18,June,September,no,203,Acrocephalus_sechellensis,Acrocephalus_sechellensis,Acrocephalus_sechellensis,Acrocephalus_sechellensis,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,15,NA,,16.8,NA,15.9,0,0,0,0,0,0,Mono,NA,monogamy,Mono,1,CP,1,3,yes,43.5,Clements_name,NA,2,4,0,Territorial,Weak,-4.33,55.67,Acrocephalus_sechellensis_-4.33_55.67,monogamy,open,monogamy,monogamy,microsatellite,18,no,species_coordinates,NA,NA,356,492,NA,NA
492Hsu2017,total,Passer_domesticus,house_sparrow,monogamy,3194,17.4,NA,NA,51.1833,-4.6667,yes,microsatellite,2000,2012,13,April,August,no,166,Passer_domesticus,Passer_domesticus,Passer_domesticus,Passer_domesticus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,20.1,36,,20,36.5,27.44,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CV,SP,CR",1,8,yes,63.4,Clements_name,"well, in some pop house sparrows are CBs, but in most they are not!",1,4,0,Non-territorial,Weak,51.18,-4.67,Passer_domesticus_51.18_-4.67,monogamy,cavity,monogamy,monogamy,microsatellite,13,yes,species_coordinates,NA,NA,556,2638,biparental,biparental
493Hałupka2024,total,Acrocephalus_scirpaceus,Eurasian_reed_warbler,monogamy,786,13.4,259,21.6,51.5333,17.3333,no,microsatellite,2006,2011,6,May,August,yes,7,Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,7,16.1,,7,14,12.88333333,1,1,0,0,0,0,NA,NA,NA,NA,3,CP,3,5,no,0,Clements_name,NA,1,4,0,Territorial,Strong,51.53,17.33,Acrocephalus_scirpaceus_51.53_17.33,monogamy,open,monogamy,monogamy,microsatellite,6,no,species_coordinates,56,203,105,681,biparental,biparental
494Gaiotti2020,total,Antilophia_bokermanni,araripe_manakin,monogamy,96,NA,60,NA,-7.3875,-40.2161,no,microsatellite,2013,2016,4,NA,NA,NA,350,Antilophia_bokermanni,Antilophia_bokermanni,Chiroxiphia_bokermanni,Chiroxiphia_bokermanni,NA,NA,NA,NA,NA,NA,NA,20.53,20.82,,20.55,20.75,20.07833333,0,0,0,0,0,0,NA,NA,NA,NA,0,CP,1,2,NA,NA,NA,NA,3,4,0,Non-territorial,Weak,-7.39,-40.22,Antilophia_bokermanni_-7.39_-40.22,monogamy,open,monogamy,monogamy,microsatellite,4,no,species_coordinates,NA,NA,NA,NA,NA,NA
496Koenig2021,total,Melanerpes_formicivorus,acorn_woodpecker,cooperative breeder,3460,NA,1017,NA,36.3833,-121.55,no,microsatellite,1986,2016,31,March,NA,no,250,Melanerpes_formicivorus,Melanerpes_formicivorus,Melanerpes_formicivorus,Melanerpes_formicivorus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,63,95,,61,97,78.5,0,0,1,1,0,0,Mono,Poly,mixed,MonoPoly,3,CV,4,6,yes,83.2,Clements_name,NA,2,4,0,Territorial,Weak,36.38,-121.55,Melanerpes_formicivorus_36.38_-121.55,monogamy,cavity,monogamy,monogamy,microsatellite,31,no,species_coordinates,NA,NA,NA,NA,NA,NA
497Harnandez2021,total,Tachycineta_bicolor,tree_swallow,monogamy,NA,NA,71,NA,37.1833,-80.5667,yes,microsatellite,2017,2017,1,March,August,single-year study,167,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,NA,NA,,20,21,20.875,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,0,CV,2,8,NA,NA,NA,NA,2,4,0,Non-territorial,Strong,37.18,-80.57,Tachycineta_bicolor_37.18_-80.57,monogamy,cavity,monogamy,monogamy,microsatellite,1,yes,species_coordinates,NA,NA,NA,NA,biparental,biparental
499D'Amelio2024,total,Philetairus_socius,sociable_weaver,cooperative breeder,8744,2.2,1275,5.2,-28.8667,24.8333,no,microsatellite,2008,2019,12,September,June,no,256,Philetairus_socius,Philetairus_socius,Philetairus_socius,Philetairus_socius,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,NA,NA,,NA,NA,27.9,1,0,0,0,0,0,Mono,NA,monogamy,Mono,1,SP,2,6,yes,70.3,Clements_name,NA,0,4,0,Non-territorial,Weak,-28.87,24.83,Philetairus_socius_-28.87_24.83,monogamy,other_enclosed,monogamy,monogamy,microsatellite,12,no,species_coordinates,66,1209,192,8552,NA,NA
502Saunders2018,total,Calyptorhynchus_latirostris,Carnaby's_cockatoo,monogamy,44,13.6,22,27.3,NA,NA,no,microsatellite,2003,2013,11,NA,NA,NA,351,Calyptorhynchus_latirostris,Calyptorhynchus_latirostris,Zanda_latirostris,Zanda_latirostris,family,family,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,625,0,1,0,0,0,0,Mono,NA,monogamy,Mono,0,CV,1,2,NA,NA,NA,NA,1,4,0,Territorial,Weak,NA,NA,Calyptorhynchus_latirostris_502Saunders2018,monogamy,cavity,monogamy,monogamy,microsatellite,11,no,species_study_id_missing_coordinates,6,16,6,38,biparental,biparental
504Safari2018,total,Centropus_grillii,black_coucal,polyandry,251,17,62,50,-8.6833,34.0833,no,microsatellite,2001,2016,16,January,June,no,220,Centropus_grillii,Centropus_grillii,Centropus_grillii,Centropus_grillii,NA,NA,Male only,Male only,uniparental,uniparental,uniparental,151,NA,,94,108,117.6666667,0,0,0,0,0,0,NA,Poly,polygamy,Poly,0,SP,3,6,no,0,Clements_name,NA,3,4,1,Territorial,Weak,-8.68,34.08,Centropus_grillii_-8.68_34.08,polygamy,other_enclosed,polygamy,polygamy,microsatellite,16,no,species_coordinates,31,31,43,208,uniparental,uniparental
504Safari2018,total,Centropus_superciliosus,white-browed_coucal,monogamy,265,2.1,68,4.8,-8.6833,NA,no,microsatellite,2001,2016,16,January,June,no,352,Centropus_superciliosus,Centropus_superciliosus,Centropus_superciliosus,Centropus_superciliosus,NA,NA,Pair,Pair,biparental,biparental,biparental,125,212,,110,213,165,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,3,5,NA,NA,NA,NA,0,4,0,Territorial,Weak,-8.68,NA,Centropus_superciliosus_504Safari2018,monogamy,open,monogamy,monogamy,microsatellite,16,no,species_study_id_missing_coordinates,3,65,6,259,biparental,biparental
506Rosenfield2024,total,Accipiter_cooperii,Cooper’s_hawk,monogamy,444,13.3,120,28.3,NA,NA,no,microsatellite,2011,2015,5,NA,NA,yes,2,Accipiter_cooperii,Accipiter_cooperii,Astur_cooperii,Astur_cooperii,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,399,588,,269,380,429.6666667,0,0,0,0,1,0,NA,NA,NA,NA,0,PL,3,6,NA,NA,NA,NA,1,4,0,Territorial,Strong,NA,NA,Accipiter_cooperii_506Rosenfield2024,monogamy,open,monogamy,monogamy,microsatellite,5,no,species_study_id_missing_coordinates,34,86,59,385,biparental,biparental
508Hajdulk2021,total,Malurus_cyaneus,superb_fairy-wren,cooperative breeder,5485,62,1936,62.3,-35.2667,149.1,no,microsatellite,1988,2013,26,August,March,NA,244,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,Malurus_cyaneus,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,9,12.2,,10,13.8,11.33333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,DM,2,4,yes,47.9,Clements_name,NA,3,4,0,Territorial,Weak,-35.27,149.1,Malurus_cyaneus_-35.27_149.1,monogamy,ground,monogamy,monogamy,microsatellite,26,no,species_coordinates,1206,730,3401,2084,NA,NA
510Mennerat2018,total,Cyanistes_caeruleus,blue_tit,monogamy,NA,NA,146,47,43.6667,3.6667,yes,microsatellite,2000,2003,4,NA,NA,no,349,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,43.67,3.67,Cyanistes_caeruleus_43.67_3.67,monogamy,cavity,monogamy,monogamy,microsatellite,4,yes,species_coordinates,69,77,NA,NA,biparental,biparental
511Bried2021,total,Bulweria_bulwerii,Bulwer’s_petrel,monogamy,37,0,28,0,36.9167,-25.1667,no,microsatellite,2002,2004,3,NA,NA,no,353,Bulweria_bulwerii,Bulweria_bulwerii,Bulweria_bulwerii,Bulweria_bulwerii,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,75,116,,87,131,103.1666667,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,"BU,CR",1,1,NA,NA,NA,NA,0,4,0,Non-territorial,Weak,36.92,-25.17,Bulweria_bulwerii_36.92_-25.17,monogamy,cavity,monogamy,monogamy,microsatellite,3,no,species_coordinates,0,28,0,37,biparental,biparental
512Ding2021,total,Prinia_flaviventris,yellow-bellied_prinia,monogamy,56,8.93,13,23,23.65,107.0667,no,SNPs,2013,2013,1,May,July,single-year study,354,Prinia_flaviventris,Prinia_flaviventris,Prinia_flaviventris,Prinia_flaviventris,NA,NA,Pair,Pair,biparental,biparental,biparental,NA,NA,,7,9,8.7,0,0,0,1,0,0,NA,NA,NA,NA,0,DM,3,4,NA,NA,NA,NA,1,4,0,Territorial,Weak,23.65,107.07,Prinia_flaviventris_23.65_107.07,monogamy,ground,monogamy,monogamy,SNPs,1,no,species_coordinates,3,10,5,51,biparental,biparental
515Dunning2024,total,Passer_domesticus,house_sparrow,monogamy,4963,18.8,1403,NA,51.11,-4.4,yes,microsatellite,2000,2019,20,NA,NA,no,166,Passer_domesticus,Passer_domesticus,Passer_domesticus,Passer_domesticus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,20.1,36,,20,36.5,27.44,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CV,SP,CR",1,8,yes,63.4,Clements_name,"well, in some pop house sparrows are CBs, but in most they are not!",1,4,0,Non-territorial,Weak,51.11,-4.4,Passer_domesticus_51.11_-4.4,monogamy,cavity,monogamy,monogamy,microsatellite,20,yes,species_coordinates,NA,NA,933,4030,biparental,biparental
518Diniz2019,total,Furnarius_rufus,rufous_hornero,monogamy,120,3.33,46,6.52,-15.76,-47.86,no,SNPs,2013,2015,3,September,November,yes,355,Furnarius_rufus,Furnarius_rufus,Furnarius_rufus,Furnarius_rufus,family,family,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,48,0,0,0,1,0,0,Mono,NA,monogamy,Mono,0,DM,2,5,NA,NA,NA,NA,0,4,0,Territorial,Weak,-15.76,-47.86,Furnarius_rufus_-15.76_-47.86,monogamy,ground,monogamy,monogamy,SNPs,3,no,species_coordinates,3,43,4,116,biparental,biparental
520Skujina2021,total,Pandion_haliaetus,osprey,monogamy,43,0,5,0,NA,NA,yes,microsatellite,2015,2019,5,NA,NA,NA,356,Pandion_haliaetus,Pandion_haliaetus,Pandion_haliaetus,Pandion_haliaetus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,1200,2050,,990,1800,1510,1,1,0,0,1,0,Mono,Poly,mixed,MonoPoly,3,PL,1,4,NA,NA,NA,NA,1,4,0,Territorial,Strong,NA,NA,Pandion_haliaetus_520Skujina2021,monogamy,open,monogamy,monogamy,microsatellite,5,yes,species_study_id_missing_coordinates,0,5,0,43,biparental,biparental
521Ferretti2018,total,Tachycineta_leucorrhoa,white-rumped_swallow,monogamy,342,56,78,77,-35.5667,-58.0167,yes,microsatellite,2006,2008,3,September,January,no,168,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,Tachycineta_leucorrhoa,NA,no_fam,Pair,Pair,biparental,biparental,biparental,19,NA,,NA,NA,17.6,0,0,1,1,1,0,NA,NA,NA,NA,0,CV,4,7,NA,NA,NA,NA,3,4,0,Non-territorial,Strong,-35.57,-58.02,Tachycineta_leucorrhoa_-35.57_-58.02,monogamy,cavity,monogamy,monogamy,microsatellite,3,yes,species_coordinates,60,18,192,150,biparental,biparental
522Garant2018,total,Tachycineta_bicolor,tree_swallow,monogamy,NA,52.3,NA,NA,45,-72,yes,microsatellite,2012,2015,4,May,July,no,167,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,Tachycineta_bicolor,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,NA,NA,,20,21,20.875,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,0,CV,2,8,NA,NA,NA,NA,2,4,0,Non-territorial,Strong,45,-72,Tachycineta_bicolor_45_-72,monogamy,cavity,monogamy,monogamy,microsatellite,4,yes,species_coordinates,NA,NA,NA,NA,biparental,biparental
525Garrido2025,total,Cistothorus_platensis,grass_wren,monogamy,155,47.22,36,23.23,NA,NA,no,SNPs,2016,2017,2,October,February,yes,357,Cistothorus_platensis,Cistothorus_platensis,Cistothorus_stellaris,Cistothorus_stellaris,NA,family,Female only,Female only,uniparental,uniparental,uniparental,7.1,8.9,,7.8,8.9,8.366666667,0,0,0,0,0,0,NA,Poly,polygamy,Poly,0,SP,2,8,no,0,Scientific_name_amended,NA,1,4,0,Territorial,Weak,NA,NA,Cistothorus_platensis_525Garrido2025,monogamy,other_enclosed,monogamy,monogamy,SNPs,2,no,species_study_id_missing_coordinates,8,28,73,82,uniparental,uniparental
526LaBarbera2019,total,Junco_hyemalis,dark-eyed_junco,monogamy,165,25,60,38,38.25,-120,no,microsatellite,2013,2014,2,May,September,no,123,Junco_hyemalis,Junco_hyemalis,Junco_hyemalis,Junco_hyemalis,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,14.3,26.4,,14.3,26.7,20.53333333,0,0,0,0,0,0,NA,NA,NA,NA,0,"BU,CR,O,CP",3,5,NA,NA,NA,NA,2,4,0,Territorial,Strong,38.25,-120,Junco_hyemalis_38.25_-120,monogamy,cavity,monogamy,monogamy,microsatellite,2,no,species_coordinates,23,37,41,124,biparental,biparental
532Kleven2025,total,Parus_major,great_tit,monogamy,192,4.7,26,19.2,69.4667,-29.8333,yes,microsatellite,2016,2022,7,May,June,no,161,Parus_major,Parus_major,Parus_major,Parus_major,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,15,21.1,,16.2,23,18.36666667,0,0,0,1,0,0,Mono,NA,monogamy,Mono,0,CV,3,18,no,0,Clements_name,NA,1,4,0,Territorial,Weak,69.47,-29.83,Parus_major_69.47_-29.83,monogamy,cavity,monogamy,monogamy,microsatellite,7,yes,species_coordinates,5,21,9,183,biparental,biparental
533Kleven2019,total,Turdus_pilaris,fieldfare,monogamy,123,27.6,28,46.4,63.7333,11.3167,no,microsatellite,2017,2018,2,May,June,no,358,Turdus_pilaris,Turdus_pilaris,Turdus_pilaris,Turdus_pilaris,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,111,1,1,1,1,0,0,Mono,NA,monogamy,Mono,0,CP,5,6,NA,NA,NA,NA,2,4,0,Territorial,Strong,63.73,11.32,Turdus_pilaris_63.73_11.32,monogamy,open,monogamy,monogamy,microsatellite,2,no,species_coordinates,13,15,34,89,biparental,biparental
534Knief2020,total,Corvus_corone/cornix,carrion_crow,monogamy_cooperative breeder,152,2.9,55,6.98,NA,NA,no,SNPs,2007,2014,8,May,June,no,359,Corvus_corone,Corvus_corone,Corvus_corone,Corvus_corone,coop_families,coop_families,Cooperation,Cooperation,cooperation,cooperation,cooperation,455,604,,465,645,527.8333333,0,0,1,0,0,0,Mono,NA,monogamy,Mono,2,PL,4,5,yes,73.3,Clements_name,NA,0,4,0,Non-territorial,Weak,NA,NA,Corvus_corone/cornix_534Knief2020,monogamy,open,monogamy,monogamy,SNPs,8,no,species_study_id_missing_coordinates,4,51,4,148,NA,NA
538Reitsma2018,total,Cardellina_canadensis,Canada_warbler,monogamy,185,41.6,61,57.4,43.6667,-72.05,no,microsatellite,2005,2010,6,NA,NA,no,360,Wilsonia_canadensis,Wilsonia_canadensis,Cardellina_canadensis,Cardellina_canadensis,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,8.5,11.4,,9,11.7,10.8,0,1,1,1,1,0,Mono,Poly,mixed,MonoPoly,3,CP,2,6,NA,NA,NA,NA,2,4,0,Territorial,Strong,43.67,-72.05,Cardellina_canadensis_43.67_-72.05,monogamy,open,monogamy,monogamy,microsatellite,6,no,species_coordinates,35,26,77,108,biparental,biparental
539Sánchez2018,total,Poospiza_torquata,ringed_warbling-finch,monogamy,92,20.65,35,42.86,-28.05,-64.25,no,microsatellite,2008,2011,4,October,January,yes,361,Poospiza_torquata,Poospiza_torquata,Microspingus_torquatus,Microspingus_torquatus,family,family,NA,Pair,NA,NA,NA,10.3,NA,,NA,NA,10.83333333,0,1,1,0,0,0,NA,NA,NA,NA,0,CP,3,4,NA,NA,NA,NA,1,4,0,Territorial,Weak,-28.05,-64.25,Poospiza_torquata_-28.05_-64.25,monogamy,open,monogamy,monogamy,microsatellite,4,no,species_coordinates,15,20,19,73,NA,NA
540Ledwoń2022,total,Chlidonias_hybrida,whiskered_tern,monogamy,140,NA,56,NA,50,19.43,no,microsatellite,2006,2015,10,June,August,no,59,Chlidonias_hybrida,Chlidonias_hybrida,Chlidonias_hybrida,Chlidonias_hybrida,NA,no_fam,Pair,Pair,biparental,biparental,biparental,60,96,,80,110,84.5,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,"O,PL",2,3,NA,NA,NA,NA,1,4,0,Non-territorial,Strong,50,19.43,Chlidonias_hybrida_50_19.43,monogamy,open,monogamy,monogamy,microsatellite,10,no,species_coordinates,NA,NA,NA,NA,biparental,biparental
546Goretskaia2024,total,Phylloscopus_sibilatrix,wood_warbler,monogamy,212,24.5,39,41,55.6833,36.7167,no,microsatellite,2009,2015,7,May,NA,no,305,Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,10.7,0,0,1,1,0,0,Mono,Poly,mixed,MonoPoly,0,SP,2,10,NA,NA,NA,NA,2,4,0,Territorial,Strong,55.68,36.72,Phylloscopus_sibilatrix_55.68_36.72,monogamy,other_enclosed,monogamy,monogamy,microsatellite,7,no,species_coordinates,16,23,52,160,biparental,biparental
560Botero2020,total,Aphrastura_spinicauda,thorn-tailed_rayadito,monogamy,360,13.9,140,20.7,-30.6333,-71.6667,yes,microsatellite,2012,2017,6,September,December,yes,362,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,NA,no_fam,Pair,Pair,biparental,biparental,biparental,10.3,NA,,11.3,NA,11.025,0,1,1,0,0,0,Mono,NA,monogamy,Mono,0,"CR,CV",3,5,NA,NA,NA,NA,1,4,0,Territorial,Weak,-30.63,-71.67,Aphrastura_spinicauda_-30.63_-71.67,monogamy,cavity,monogamy,monogamy,microsatellite,6,yes,species_coordinates,29,111,50,310,biparental,biparental
560Botero2020,total,Aphrastura_spinicauda,thorn-tailed_rayadito,monogamy,535,5.8,126,14.3,-55.0667,-67.6667,yes,microsatellite,2010,2015,6,October,January,yes,362,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,NA,no_fam,Pair,Pair,biparental,biparental,biparental,10.3,NA,,11.3,NA,11.025,0,1,1,0,0,0,Mono,NA,monogamy,Mono,0,"CR,CV",3,5,NA,NA,NA,NA,1,4,0,Territorial,Weak,-55.07,-67.67,Aphrastura_spinicauda_-55.07_-67.67,monogamy,cavity,monogamy,monogamy,microsatellite,6,yes,species_coordinates,18,108,31,504,biparental,biparental
550Plaza2024,total,Ficedula_hypoleuca,pied_flycatcher,monogamy,1002,24.25,189,37.56,40,-3,yes,microsatellite,2015,2017,3,April,July,yes,99,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,11.4,18.3,,10.2,13.5,14.21666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,3,10,no,0,Clements_name,NA,2,4,0,Territorial,Strong,40,-3,Ficedula_hypoleuca_40_-3,monogamy,open,monogamy,monogamy,microsatellite,3,yes,species_coordinates,71,118,243,759,biparental,biparental
